,Kind,Name,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodAll,CountDeclMethod,CountDeclMethodPublic,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,Change
165,Public Class,com.android.contacts.editor.RawContactEditorView,3,1,9,0,17,19,29,17,9,339,3,83,Lines Decreased
166,Anonymous Class,com.android.contacts.editor.RawContactEditorView.onFinishInflate.(Anon_1),1,1,1,0,1,0,1,1,1,5,2,0,Class Deleted
167,Anonymous Class,com.android.contacts.editor.RawContactEditorView.setState.(for_loop_2).(Anon_2),1,1,2,0,1,0,1,1,1,7,2,0,Class Deleted
168,Anonymous Class,com.android.contacts.editor.RawContactEditorView.showAddInformationPopupWindow.(Anon_3),3,1,2,0,1,0,1,1,1,16,2,0,Class Deleted
169,Public Class,com.android.contacts.editor.RawContactReadOnlyEditorView,3,2,3,0,9,13,21,9,6,196,3,76,Lines Decreased
170,Public Interface,com.android.contacts.editor.RawContactReadOnlyEditorView.Listener,0,0,0,1,1,0,1,1,0,3,0,0,Class Deleted
171,Anonymous Class,com.android.contacts.editor.RawContactReadOnlyEditorView.setState.(Anon_1),1,1,1,0,1,0,1,1,1,6,2,0,Class Deleted
172,Public Class,com.android.contacts.editor.SplitContactConfirmationDialogFragment,1,1,0,0,2,0,2,2,2,25,2,0,Lines Increased
173,Public Interface,com.android.contacts.editor.SplitContactConfirmationDialogFragment.Listener,0,0,0,1,1,0,1,1,0,3,0,0,No Change
174,Anonymous Class,com.android.contacts.editor.SplitContactConfirmationDialogFragment.onCreateDialog.(Anon_1),1,1,1,0,1,0,1,1,1,6,2,0,No Change
175,Public Class,com.android.contacts.editor.StructuredNameEditorView,2,1,2,0,16,2,72,17,6,180,4,67,Lines Increased
176,Private Static Class,com.android.contacts.editor.StructuredNameEditorView.SavedState,1,2,0,0,4,3,4,4,2,36,1,41,No Change
