,Kind,Name,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodAll,CountDeclMethod,CountDeclMethodPublic,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,Change
58,Public Interface,com.android.nfc.handover.BluetoothPeripheralHandover.Callback,0,0,0,0,1,0,1,1,1,3,0,0,Modified
59,Public Interface,com.android.nfc.handover.BluetoothPeripheralHandover.Callback,0,0,0,1,1,0,1,1,1,3,0,0,Modified
60,Public Class,com.android.nfc.handover.ConfirmConnectActivity,3,1,0,0,1,1,1,1,0,36,2,0,Lines Increased
61,Anonymous Class,com.android.nfc.handover.ConfirmConnectActivity.onCreate.(Anon_1),1,1,2,0,1,0,1,1,1,7,2,0,Lines Increased
62,Anonymous Class,com.android.nfc.handover.ConfirmConnectActivity.onCreate.(Anon_2),1,1,2,0,1,0,1,1,1,7,2,0,Lines Increased
63,Public Class,com.android.nfc.handover.HandoverClient,8,1,3,0,3,2,3,3,3,114,1,0,Lines Increased
64,Public Class,com.android.nfc.handover.HandoverManager,3,1,4,0,27,18,30,30,8,558,1,91,Class Deleted
65,Anonymous Class,com.android.nfc.handover.HandoverManager.(Anon_1),4,1,2,0,2,0,2,2,2,45,2,0,Class Deleted
66,Anonymous Class,com.android.nfc.handover.HandoverManager.(Anon_2),2,1,1,0,1,0,1,1,1,8,2,0,Class Deleted
67,Static Class,com.android.nfc.handover.HandoverManager.BluetoothHandoverData,0,1,0,0,0,5,0,0,0,7,1,0,Class Deleted
68,Class,com.android.nfc.handover.HandoverManager.MessageHandler,5,1,1,0,1,0,1,1,1,32,2,0,Class Deleted
69,Public Class,com.android.nfc.handover.HandoverServer,1,1,3,0,3,5,3,3,3,174,1,53,Lines Increased
70,Public Interface,com.android.nfc.handover.HandoverServer.Callback,0,0,0,0,1,0,1,1,0,3,0,0,Lines Increased
71,Private Class,com.android.nfc.handover.HandoverServer.ConnectionThread,7,1,3,0,2,1,2,2,1,65,2,0,Lines Increased
72,Private Class,com.android.nfc.handover.HandoverServer.ServerThread,10,1,4,0,2,2,2,2,2,77,2,0,Modified
73,Public Class,com.android.nfc.handover.HandoverService,3,3,5,0,20,14,20,20,7,406,2,83,Class Deleted
