,Kind,Name,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodAll,CountDeclMethod,CountDeclMethodPublic,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,Change
170,Public Class,com.android.camera.ui.PieItem,1,1,1,0,30,15,30,30,30,138,1,90,No Change
171,Public Interface,com.android.camera.ui.PieItem.OnClickListener,0,0,1,6,1,0,1,1,0,3,0,0,No Change
172,Public Class,com.android.camera.ui.PieRenderer,2,2,6,0,44,41,57,45,22,659,2,92,No Change
173,Anonymous Class,com.android.camera.ui.PieRenderer.(Anon_1),5,1,2,0,1,0,1,1,1,15,2,0,No Change
174,Private Class,com.android.camera.ui.PieRenderer.Disappear,2,2,2,0,1,0,1,1,1,12,1,0,No Change
175,Private Class,com.android.camera.ui.PieRenderer.EndAction,1,2,2,0,3,0,3,3,3,14,1,0,No Change
176,Anonymous Class,com.android.camera.ui.PieRenderer.fadeIn.(Anon_2),1,1,1,0,3,0,3,3,3,11,2,0,No Change
177,Private Class,com.android.camera.ui.PieRenderer.LinearAnimation,1,1,0,0,3,3,3,3,2,18,2,33,No Change
178,Anonymous Class,com.android.camera.ui.PieRenderer.openCurrentItem.(Anon_4),1,1,1,0,3,0,3,3,3,11,2,0,No Change
179,Public Interface,com.android.camera.ui.PieRenderer.PieListener,0,0,0,2,2,0,2,2,2,4,0,0,No Change
180,Private Class,com.android.camera.ui.PieRenderer.ScaleAnimation,1,1,1,0,3,2,3,3,2,15,2,33,No Change
181,Anonymous Class,com.android.camera.ui.PieRenderer.startFadeOut.(Anon_3),1,1,2,0,1,0,1,1,1,8,2,0,No Change
182,Public Class,com.android.camera.ui.PopupManager,1,1,1,0,3,1,5,5,4,31,1,60,No Change
183,Public Interface,com.android.camera.ui.PopupManager.OnOtherPopupShowedListener,0,0,0,0,1,0,1,1,1,3,0,0,No Change
184,Public Class,com.android.camera.ui.PreviewSurfaceView,1,1,0,0,4,0,4,4,3,21,2,0,No Change
185,Public Class,com.android.camera.ui.RenderOverlay,1,1,2,0,11,4,11,11,10,111,2,70,No Change
