,Kind,Name,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodAll,CountDeclMethod,CountDeclMethodPublic,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,Change
145,Public Interface,com.android.dialer.list.PhoneFavoritesTileAdapter.OnDataSetChangedForAnimationListener,0,0,0,1,2,0,2,2,2,4,0,0,No Change
146,Protected Static Class,com.android.dialer.list.PhoneFavoritesTileAdapter.ViewTypes,0,1,0,0,0,0,0,0,0,4,1,0,No Change
147,Public Abstract Class,com.android.dialer.list.PhoneFavoriteTileView,1,1,0,1,8,2,8,8,2,77,2,81,No Change
148,Anonymous Class,com.android.dialer.list.PhoneFavoriteTileView.createClickListener.(Anon_2),3,1,1,0,1,0,1,1,1,13,2,0,No Change
149,Anonymous Class,com.android.dialer.list.PhoneFavoriteTileView.onFinishInflate.(Anon_1),1,1,1,0,1,0,1,1,1,8,2,0,No Change
150,Public Class,com.android.dialer.list.RegularSearchFragment,1,1,3,0,5,0,13,5,2,31,3,0,Lines Increased
151,Public Class,com.android.dialer.list.RegularSearchListAdapter,2,1,2,0,3,0,16,3,3,43,3,0,Lines Increased
152,Public Class,com.android.dialer.list.RemoveView,1,1,1,0,8,6,8,8,5,64,2,72,No Change
153,Public Class,com.android.dialer.list.SearchFragment,3,1,5,2,8,8,8,8,5,143,2,76,Lines Increased
154,Public Interface,com.android.dialer.list.SearchFragment.HostInterface,0,0,0,1,4,0,4,4,4,6,0,0,Lines Increased
155,Anonymous Class,com.android.dialer.list.SearchFragment.onStart.(Anon_1),1,1,2,0,2,0,2,2,2,9,2,0,No Change
156,Public Class,com.android.dialer.list.ShortcutCardsAdapter,1,1,7,0,10,15,10,10,10,257,2,84,Class Deleted
157,Anonymous Class,com.android.dialer.list.ShortcutCardsAdapter.(Anon_1),1,2,4,0,3,0,3,3,3,15,1,0,Class Deleted
158,Anonymous Class,com.android.dialer.list.ShortcutCardsAdapter.(Anon_2),1,2,2,0,2,0,2,2,2,10,1,0,Class Deleted
159,Private Class,com.android.dialer.list.ShortcutCardsAdapter.CustomDataSetObserver,1,1,0,0,1,0,1,1,1,6,2,0,Class Deleted
160,Class,com.android.dialer.list.ShortcutCardsAdapter.SwipeableShortcutCard,1,2,4,0,14,4,14,14,12,128,2,85,Class Deleted
161,Public Class,com.android.dialer.list.SmartDialNumberListAdapter,2,1,4,0,5,1,18,5,4,64,3,40,Lines Increased
162,Public Class,com.android.dialer.list.SmartDialSearchFragment,1,1,3,0,3,0,11,3,1,28,3,0,Lines Increased
163,Public Class,com.android.dialer.list.SpeedDialFragment,2,3,11,0,14,14,14,14,10,268,2,87,Lines Increased
164,Anonymous Class,com.android.dialer.list.SpeedDialFragment.animateGridView.(Anon_1),9,1,2,0,1,0,1,1,1,52,2,0,Lines Increased
165,Private Class,com.android.dialer.list.SpeedDialFragment.ContactTileAdapterListener,1,2,1,0,3,0,3,3,3,18,1,0,No Change
166,Private Class,com.android.dialer.list.SpeedDialFragment.ContactTileLoaderListener,2,2,2,0,3,0,3,3,3,17,1,0,No Change
167,Public Interface,com.android.dialer.list.SpeedDialFragment.HostInterface,0,0,1,1,1,0,1,1,1,3,0,0,Lines Increased
168,Private Class,com.android.dialer.list.SpeedDialFragment.ScrollListener,1,2,2,0,2,0,2,2,2,14,1,0,No Change
169,Public Class,com.android.dialer.list.SwipeHelper,2,1,1,0,19,17,23,23,13,356,1,90,Class Deleted
170,Anonymous Class,com.android.dialer.list.SwipeHelper.dismissChild.(Anon_1),1,1,2,0,1,0,1,1,1,6,2,0,Class Deleted
171,Anonymous Class,com.android.dialer.list.SwipeHelper.dismissChild.(Anon_2),2,1,1,0,1,0,1,1,1,8,2,0,Class Deleted
