,Kind,Name,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodAll,CountDeclMethod,CountDeclMethodPublic,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,Change
199,Anonymous Class,com.android.deskclock.widget.sgv.SgvAnimationHelper.addExpandInAnimators.(Anon_2),1,1,1,0,1,0,1,1,1,6,2,0,No Change
200,Anonymous Class,com.android.deskclock.widget.sgv.SgvAnimationHelper.addFadeAnimators.(Anon_4),1,1,1,0,1,0,1,1,1,6,2,0,No Change
201,Anonymous Class,com.android.deskclock.widget.sgv.SgvAnimationHelper.addTranslationRotationAnimators.(Anon_1),1,1,1,0,2,1,2,2,2,13,2,0,No Change
202,Public Class,com.android.deskclock.widget.sgv.StaggeredGridView,4,1,17,0,103,67,103,103,45,2513,2,95,No Change
203,Anonymous Class,com.android.deskclock.widget.sgv.StaggeredGridView.(Anon_1),6,1,3,0,1,0,1,1,1,19,2,0,No Change
204,Private Class,com.android.deskclock.widget.sgv.StaggeredGridView.AdapterDataSetObserver,2,1,3,0,2,0,2,2,2,27,2,0,No Change
205,Anonymous Class,com.android.deskclock.widget.sgv.StaggeredGridView.addStaleViewAnimationEndListener.(for_loop_14).(Anon_3),2,1,2,0,1,0,1,1,1,9,2,0,No Change
206,Public Interface,com.android.deskclock.widget.sgv.StaggeredGridView.AnimationListener,0,0,0,0,1,0,1,1,0,3,0,0,No Change
207,Anonymous Class,com.android.deskclock.widget.sgv.StaggeredGridView.handleLayoutAnimation.(Anon_2),1,1,1,0,3,0,3,3,3,17,2,0,No Change
208,Public Static Class,com.android.deskclock.widget.sgv.StaggeredGridView.LayoutParams,2,1,2,0,3,6,3,3,3,49,2,94,No Change
209,Private Static Class,com.android.deskclock.widget.sgv.StaggeredGridView.LayoutRecord,2,1,0,0,6,5,6,6,5,51,1,63,No Change
210,Public Interface,com.android.deskclock.widget.sgv.StaggeredGridView.OnSizeChangedListener,0,0,0,0,1,0,1,1,0,3,0,0,No Change
211,Private Class,com.android.deskclock.widget.sgv.StaggeredGridView.RecycleBin,3,1,1,0,7,4,7,7,7,97,1,57,No Change
212,Public Interface,com.android.deskclock.widget.sgv.StaggeredGridView.ReorderListener,0,0,0,0,5,0,5,5,0,7,0,0,No Change
213,Static Class,com.android.deskclock.widget.sgv.StaggeredGridView.SavedState,1,1,0,0,4,3,4,4,2,39,2,33,No Change
214,Anonymous Class,com.android.deskclock.widget.sgv.StaggeredGridView.SavedState.(Anon_4),1,1,1,0,2,0,2,2,2,9,2,0,No Change
215,Public Interface,com.android.deskclock.widget.sgv.StaggeredGridView.ScrollListener,0,0,0,0,1,0,1,1,0,3,0,0,No Change
216,Public Static Class,com.android.deskclock.widget.sgv.StaggeredGridView.ScrollState,1,2,0,0,9,3,9,9,8,54,1,40,No Change
217,Anonymous Class,com.android.deskclock.widget.sgv.StaggeredGridView.ScrollState.(Anon_5),1,1,1,0,2,0,2,2,2,9,2,0,No Change
218,Private Static Class,com.android.deskclock.widget.sgv.StaggeredGridView.ViewRectPair,1,1,0,0,1,2,1,1,1,8,1,0,No Change
