,Kind,Name,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodAll,CountDeclMethod,CountDeclMethodPublic,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,Change
0,Public Class,com.android.calendar.AboutPreferences,2,1,0,0,1,0,1,1,1,15,2,0,No Change
1,Public Abstract Class,com.android.calendar.AbstractCalendarActivity,2,1,1,3,1,1,1,1,1,9,2,0,No Change
2,Public Class,com.android.calendar.agenda.AgendaAdapter,8,1,4,0,2,12,2,2,2,159,2,12,No Change
3,Anonymous Class,com.android.calendar.agenda.AgendaAdapter.(Anon_1),1,1,0,0,1,0,1,1,1,5,2,0,No Change
4,Static Class,com.android.calendar.agenda.AgendaAdapter.ViewHolder,0,1,1,0,0,11,0,0,0,16,1,0,No Change
5,Public Class,com.android.calendar.agenda.AgendaByDayAdapter,4,1,8,0,22,10,22,22,22,475,2,81,No Change
6,Anonymous Class,com.android.calendar.agenda.AgendaByDayAdapter.(Anon_1),1,1,2,0,1,0,1,1,1,7,2,0,No Change
7,Private Static Class,com.android.calendar.agenda.AgendaByDayAdapter.MultipleDayInfo,1,1,0,0,1,7,1,1,0,19,1,0,No Change
8,Private Static Class,com.android.calendar.agenda.AgendaByDayAdapter.RowInfo,1,1,0,0,2,9,2,2,0,34,1,0,No Change
9,Static Class,com.android.calendar.agenda.AgendaByDayAdapter.ViewHolder,0,1,0,0,0,4,0,0,0,6,1,0,No Change
10,Public Class,com.android.calendar.agenda.AgendaFragment,3,3,11,0,18,20,18,18,15,331,2,84,No Change
11,Anonymous Class,com.android.calendar.agenda.AgendaFragment.(Anon_1),1,1,2,0,1,0,1,1,1,6,2,0,No Change
12,Anonymous Class,com.android.calendar.agenda.AgendaFragment.onScroll.(Anon_2),1,1,4,0,1,0,1,1,1,8,2,0,No Change
13,Public Class,com.android.calendar.agenda.AgendaListView,2,2,12,0,24,10,24,24,18,317,2,82,No Change
14,Anonymous Class,com.android.calendar.agenda.AgendaListView.(Anon_1),1,1,2,0,1,0,1,1,1,6,2,0,No Change
15,Anonymous Class,com.android.calendar.agenda.AgendaListView.(Anon_2),1,1,2,0,1,0,1,1,1,6,2,0,No Change
16,Anonymous Class,com.android.calendar.agenda.AgendaListView.(Anon_3),2,1,1,0,1,0,1,1,1,8,2,0,No Change
17,Public Class,com.android.calendar.agenda.AgendaWindowAdapter,3,3,14,0,44,35,45,45,25,1073,2,94,No Change
18,Anonymous Class,com.android.calendar.agenda.AgendaWindowAdapter.(Anon_1),1,1,2,0,1,0,1,1,1,6,2,0,No Change
19,Anonymous Class,com.android.calendar.agenda.AgendaWindowAdapter.(Anon_2),1,1,0,0,1,0,1,1,1,5,2,0,No Change
20,Static Class,com.android.calendar.agenda.AgendaWindowAdapter.AgendaItem,0,1,0,0,0,5,0,0,0,7,1,0,No Change
21,Static Class,com.android.calendar.agenda.AgendaWindowAdapter.DayAdapterInfo,1,1,1,0,2,6,2,2,2,25,1,58,No Change
22,Private Class,com.android.calendar.agenda.AgendaWindowAdapter.QueryHandler,18,1,11,0,3,0,3,3,1,260,2,0,No Change
23,Anonymous Class,com.android.calendar.agenda.AgendaWindowAdapter.QueryHandler.onQueryComplete.(Anon_3),2,1,2,0,1,0,1,1,1,7,2,0,No Change
24,Private Static Class,com.android.calendar.agenda.AgendaWindowAdapter.QuerySpec,4,1,1,0,3,7,3,3,3,53,1,23,No Change
25,Public Interface,com.android.calendar.alerts.AlarmManagerInterface,0,0,0,1,1,0,1,1,1,3,0,0,No Change
26,Public Class,com.android.calendar.alerts.AlarmScheduler,4,1,5,0,0,0,5,5,1,195,1,0,No Change
27,Public Class,com.android.calendar.alerts.AlertActivity,2,2,5,0,11,6,11,11,3,202,2,75,No Change
28,Anonymous Class,com.android.calendar.alerts.AlertActivity.(Anon_2),2,1,4,0,1,0,1,1,1,22,2,0,No Change
29,Anonymous Class,com.android.calendar.alerts.AlertActivity.initiateGlobalDismiss.(Anon_1),1,1,1,0,1,0,1,1,0,6,2,0,No Change
30,Anonymous Class,com.android.calendar.alerts.AlertActivity.onStop.(Anon_3),1,1,1,0,1,0,1,1,0,6,2,0,No Change
31,Private Class,com.android.calendar.alerts.AlertActivity.QueryHandler,1,1,1,0,3,0,19,3,1,19,3,0,No Change
32,Public Class,com.android.calendar.alerts.AlertAdapter,3,1,2,0,3,0,4,4,3,91,2,70,No Change
33,Public Class,com.android.calendar.alerts.AlertReceiver,3,1,9,0,2,1,24,24,6,595,2,97,No Change
34,Public Class,com.android.calendar.alerts.AlertService,5,1,15,0,6,2,19,19,5,758,2,91,No Change
35,Static Class,com.android.calendar.alerts.AlertService.NotificationInfo,1,1,0,0,1,8,1,1,0,21,1,0,No Change
36,Public Static Class,com.android.calendar.alerts.AlertService.NotificationMgrWrapper,1,1,1,0,3,1,7,3,3,14,2,0,No Change
37,Static Class,com.android.calendar.alerts.AlertService.NotificationPrefs,2,1,2,0,4,6,4,4,0,42,1,54,No Change
38,Public Static Class,com.android.calendar.alerts.AlertService.NotificationWrapper,1,1,0,0,3,5,3,3,3,23,1,60,No Change
39,Private Class,com.android.calendar.alerts.AlertService.ServiceHandler,1,1,2,0,2,0,2,2,2,10,2,0,No Change
40,Public Class,com.android.calendar.alerts.AlertUtils,2,1,4,0,0,0,13,13,5,195,1,92,No Change
41,Anonymous Class,com.android.calendar.alerts.AlertUtils.createAlarmManager.(Anon_1),2,2,2,0,1,0,1,1,1,9,1,0,No Change
42,Public Class,com.android.calendar.alerts.DismissAlarmsService,3,1,5,0,4,0,4,4,3,79,2,0,No Change
43,Public Class,com.android.calendar.alerts.GlobalDismissManager,4,1,5,0,1,0,9,9,5,401,2,83,No Change
44,Public Static Class,com.android.calendar.alerts.GlobalDismissManager.AlarmId,1,1,0,0,1,2,1,1,1,8,1,0,No Change
45,Private Static Class,com.android.calendar.alerts.GlobalDismissManager.GlobalDismissId,3,1,0,0,3,3,3,3,2,42,1,0,No Change
46,Public Static Class,com.android.calendar.alerts.GlobalDismissManager.LocalDismissId,3,1,0,0,3,4,3,3,3,49,1,0,No Change
47,Anonymous Class,com.android.calendar.alerts.GlobalDismissManager.onReceive.(Anon_1),2,1,3,0,1,0,1,1,0,18,2,0,No Change
48,Public Class,com.android.calendar.alerts.InitAlarmsService,1,1,0,0,2,0,2,2,1,21,2,0,No Change
49,Public Abstract Class,com.android.calendar.alerts.NotificationMgr,1,1,2,1,4,0,4,4,4,12,1,0,No Change
50,Public Class,com.android.calendar.alerts.QuickResponseActivity,3,2,2,0,2,1,2,2,1,66,2,0,No Change
51,Private Class,com.android.calendar.alerts.QuickResponseActivity.QueryThread,2,1,2,0,2,2,2,2,1,28,2,0,No Change
52,Anonymous Class,com.android.calendar.alerts.QuickResponseActivity.QueryThread.run.(catch_1).(Anon_1),1,1,1,0,1,0,1,1,1,7,2,0,No Change
53,Public Class,com.android.calendar.alerts.SnoozeAlarmsService,1,1,2,0,3,0,3,3,3,43,2,0,No Change
54,Public Class,com.android.calendar.AllInOneActivity,5,7,19,0,33,55,34,33,19,1044,3,90,No Change
55,Anonymous Class,com.android.calendar.AllInOneActivity.(Anon_1),1,1,1,0,4,0,4,4,4,17,2,0,No Change
56,Anonymous Class,com.android.calendar.AllInOneActivity.(Anon_3),1,1,2,0,1,0,1,1,1,8,2,0,No Change
57,Anonymous Class,com.android.calendar.AllInOneActivity.(Anon_4),1,1,2,0,1,0,1,1,1,7,2,0,No Change
58,Anonymous Class,com.android.calendar.AllInOneActivity.(Anon_5),1,1,1,0,2,0,2,2,2,9,2,0,No Change
59,Private Class,com.android.calendar.AllInOneActivity.QueryHandler,2,1,1,0,2,0,2,2,1,44,2,0,No Change
60,Anonymous Class,com.android.calendar.AllInOneActivity.QueryHandler.onQueryComplete.(Anon_2),6,1,3,0,1,0,1,1,1,18,2,0,No Change
61,Public Interface,com.android.calendar.AllInOneMenuExtensionsInterface,0,0,0,1,2,0,2,2,0,4,0,0,No Change
62,Public Interface,com.android.calendar.AnalyticsLogger,0,0,0,1,2,0,2,2,2,4,0,0,No Change
63,Public Class,com.android.calendar.AsyncQueryService,1,1,3,7,16,2,16,16,10,182,2,72,No Change
64,Public Static Class,com.android.calendar.AsyncQueryService.Operation,3,1,0,0,1,3,2,2,1,38,1,50,No Change
65,Public Class,com.android.calendar.AsyncQueryServiceHelper,4,1,3,0,6,1,9,9,8,241,2,100,No Change
66,Protected Static Class,com.android.calendar.AsyncQueryServiceHelper.OperationInfo,1,2,1,0,5,16,5,5,4,76,1,72,No Change
67,Public Class,com.android.calendar.CalendarApplication,1,1,3,0,1,0,1,1,1,10,2,0,No Change
68,Public Class,com.android.calendar.CalendarBackupAgent,1,1,1,0,2,0,2,2,2,18,2,0,No Change
69,Public Class,com.android.calendar.CalendarColorPickerDialog,1,1,3,0,10,3,11,11,8,170,2,75,No Change
70,Private Class,com.android.calendar.CalendarColorPickerDialog.OnCalendarColorSelectedListener,2,2,3,0,1,0,1,1,1,12,1,0,No Change
71,Private Class,com.android.calendar.CalendarColorPickerDialog.QueryService,5,1,2,0,2,0,18,2,0,59,3,0,No Change
72,Public Class,com.android.calendar.CalendarController,3,1,11,0,32,15,34,34,25,575,1,89,No Change
73,Anonymous Class,com.android.calendar.CalendarController.(Anon_1),1,1,2,0,1,0,1,1,1,5,2,0,No Change
74,Public Interface,com.android.calendar.CalendarController.EventHandler,0,0,1,8,3,0,3,3,0,5,0,0,No Change
75,Public Static Class,com.android.calendar.CalendarController.EventInfo,5,1,2,0,2,13,3,3,3,70,1,89,No Change
76,Public Interface,com.android.calendar.CalendarController.EventType,0,0,0,0,0,12,0,0,0,14,0,0,No Change
77,Public Interface,com.android.calendar.CalendarController.ViewType,0,0,0,0,0,8,0,0,0,10,0,0,No Change
78,Public Class,com.android.calendar.CalendarData,0,1,0,0,0,0,0,0,0,9,1,0,No Change
79,Public Class,com.android.calendar.CalendarEventModel,8,2,6,0,23,55,23,23,22,706,1,85,No Change
80,Public Static Class,com.android.calendar.CalendarEventModel.Attendee,2,2,0,0,5,5,5,5,4,43,1,64,No Change
81,Public Static Class,com.android.calendar.CalendarEventModel.ReminderEntry,1,3,0,0,7,2,9,9,8,54,1,33,No Change
82,Public Class,com.android.calendar.CalendarRecentSuggestionsProvider,1,1,1,0,2,0,2,2,2,10,2,0,No Change
83,Public Class,com.android.calendar.CalendarSettingsActivity,2,1,1,0,7,4,7,7,6,89,2,75,No Change
84,Anonymous Class,com.android.calendar.CalendarSettingsActivity.(Anon_1),2,1,1,0,1,0,1,1,1,8,2,0,No Change
85,Public Class,com.android.calendar.CalendarUtils,1,1,0,0,0,0,3,3,3,183,1,0,No Change
86,Public Static Class,com.android.calendar.CalendarUtils.TimeZoneUtils,4,1,2,0,5,1,5,5,5,166,1,62,No Change
87,Private Class,com.android.calendar.CalendarUtils.TimeZoneUtils.AsyncTZHandler,5,1,2,0,2,0,2,2,1,49,2,0,No Change
88,Public Class,com.android.calendar.CalendarViewAdapter,2,1,2,0,22,12,22,22,14,295,2,76,No Change
89,Anonymous Class,com.android.calendar.CalendarViewAdapter.(Anon_1),1,1,1,0,1,0,1,1,1,5,2,0,No Change
