,Kind,Name,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodAll,CountDeclMethod,CountDeclMethodPublic,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,Change
5797,Private Static Class,com.android.keyguard.PagedView.ScrollInterpolator,1,2,0,0,2,0,2,2,2,8,1,0,Class Deleted
5798,Anonymous Class,com.android.keyguard.PagedView.animateDragViewToOriginalPosition.(Anon_5),1,1,2,0,1,0,7,1,1,5,2,0,Class Deleted
5799,Anonymous Class,com.android.keyguard.PagedView.createPostDeleteAnimationRunnable.(Anon_12),9,1,6,0,1,0,1,1,1,67,2,0,Class Deleted
5800,Anonymous Class,com.android.keyguard.PagedView.createPostDeleteAnimationRunnable.(Anon_12).run.(Anon_13),1,1,2,0,1,0,7,1,1,13,2,0,Class Deleted
5801,Anonymous Class,com.android.keyguard.PagedView.createPostDeleteAnimationRunnable.(Anon_12).run.(Anon_13).onAnimationEnd.(Anon_14),1,1,1,0,1,0,1,1,1,7,2,0,Class Deleted
5802,Anonymous Class,com.android.keyguard.PagedView.endReordering.(Anon_8),1,1,1,0,1,0,1,1,1,5,2,0,Class Deleted
5803,Anonymous Class,com.android.keyguard.PagedView.endReordering.(Anon_9),1,1,1,0,1,0,1,1,1,4,2,0,Class Deleted
5804,Anonymous Class,com.android.keyguard.PagedView.hideScrollingIndicator.(Anon_4),1,1,3,0,2,1,8,2,2,12,2,0,Class Deleted
5805,Anonymous Class,com.android.keyguard.PagedView.onDropToDelete.(Anon_17),1,1,2,0,1,0,7,1,1,4,2,0,Class Deleted
5806,Anonymous Class,com.android.keyguard.PagedView.onFlingToDelete.(Anon_15),3,2,2,0,1,3,1,1,1,18,1,0,Class Deleted
5807,Anonymous Class,com.android.keyguard.PagedView.onFlingToDelete.(Anon_16),1,1,2,0,1,0,7,1,1,4,2,0,Class Deleted
5808,Anonymous Class,com.android.keyguard.PagedView.onTouchEvent.(Anon_1),6,1,5,0,1,0,1,1,1,33,2,0,Class Deleted
5809,Anonymous Class,com.android.keyguard.PagedView.zoomIn.(Anon_10),1,1,4,0,3,0,9,3,3,25,2,0,Class Deleted
5810,Anonymous Class,com.android.keyguard.PagedView.zoomIn.(Anon_10).onAnimationStart.(Anon_11),1,1,3,0,1,0,7,1,1,5,2,0,Class Deleted
5811,Anonymous Class,com.android.keyguard.PagedView.zoomOut.(Anon_6),2,1,4,0,1,0,7,1,1,15,2,0,Class Deleted
5812,Anonymous Class,com.android.keyguard.PagedView.zoomOut.(Anon_6).onAnimationStart.(Anon_7),1,1,3,0,1,0,7,1,1,5,2,0,Class Deleted
5813,Anonymous Class,com.android.keyguard.PasswordTextView.CharState.(Anon_1),1,1,3,0,3,1,9,3,3,20,2,0,No Change
5814,Anonymous Class,com.android.keyguard.PasswordTextView.CharState.(Anon_10),1,1,1,0,1,0,1,1,1,6,2,0,No Change
5815,Anonymous Class,com.android.keyguard.PasswordTextView.CharState.(Anon_2),1,1,2,0,1,0,7,1,1,5,2,0,No Change
5816,Anonymous Class,com.android.keyguard.PasswordTextView.CharState.(Anon_3),1,1,2,0,1,0,7,1,1,5,2,0,No Change
5817,Anonymous Class,com.android.keyguard.PasswordTextView.CharState.(Anon_4),1,1,2,0,1,0,7,1,1,5,2,0,No Change
5818,Anonymous Class,com.android.keyguard.PasswordTextView.CharState.(Anon_5),1,1,2,0,1,0,7,1,1,5,2,0,No Change
5819,Anonymous Class,com.android.keyguard.PasswordTextView.CharState.(Anon_6),1,2,3,0,1,0,1,1,1,6,1,0,No Change
5820,Anonymous Class,com.android.keyguard.PasswordTextView.CharState.(Anon_7),1,2,3,0,1,0,1,1,1,6,1,0,No Change
5821,Anonymous Class,com.android.keyguard.PasswordTextView.CharState.(Anon_8),1,2,3,0,1,0,1,1,1,6,1,0,No Change
5822,Anonymous Class,com.android.keyguard.PasswordTextView.CharState.(Anon_9),1,2,3,0,1,0,1,1,1,6,1,0,No Change
5823,Public Interface,com.android.keyguard.SecurityMessageDisplay,0,0,0,1,6,0,6,6,6,8,0,0,Lines Decreased
5824,Anonymous Class,com.android.keyguard.SlidingChallengeLayout.(Anon_1),1,1,2,0,2,0,12,2,2,10,3,0,Class Deleted
5825,Anonymous Class,com.android.keyguard.SlidingChallengeLayout.(Anon_2),1,2,0,0,1,0,1,1,1,5,1,0,Class Deleted
5826,Anonymous Class,com.android.keyguard.SlidingChallengeLayout.(Anon_3),1,2,0,0,1,0,1,1,1,4,1,0,Class Deleted
5827,Anonymous Class,com.android.keyguard.SlidingChallengeLayout.(Anon_4),1,1,1,0,1,0,1,1,1,4,2,0,Class Deleted
5828,Anonymous Class,com.android.keyguard.SlidingChallengeLayout.(Anon_5),1,2,2,0,1,0,1,1,1,5,1,0,Class Deleted
5829,Anonymous Class,com.android.keyguard.SlidingChallengeLayout.(Anon_6),2,2,2,0,1,0,1,1,1,7,1,0,Class Deleted
5830,Public Interface,com.android.keyguard.SlidingChallengeLayout.OnChallengeScrolledListener,0,0,0,1,2,0,2,2,2,4,0,0,Class Deleted
5831,Anonymous Class,com.android.keyguard.SlidingChallengeLayout.fadeChallenge.(Anon_9),1,1,2,0,2,0,8,2,2,9,2,0,Class Deleted
5832,Anonymous Class,com.android.keyguard.SlidingChallengeLayout.hideBouncer.(Anon_8),1,1,3,0,1,0,7,1,1,5,2,0,Class Deleted
