,Kind,Name,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodAll,CountDeclMethod,CountDeclMethodPublic,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,Change
101,Public Interface,com.android.bluetooth.opp.BluetoothOppObexSession,0,0,1,2,4,6,4,4,0,11,0,0.0,Lines Increased
102,Private Class,com.android.bluetooth.opp.BluetoothOppProvider.DatabaseHelper,2,1,1,0,3,0,3,3,3,23,2,0.0,No Change
103,Anonymous Class,com.android.bluetooth.opp.BluetoothOppService.(Anon_3),6,1,1,0,1,0,1,1,1,18,2,0.0,No Change
104,Private Class,com.android.bluetooth.opp.BluetoothOppService.BluetoothShareContentObserver,1,1,1,0,2,0,2,2,2,10,2,0.0,No Change
105,Anonymous Class,com.android.bluetooth.opp.BluetoothOppService.onCreate.(Anon_1),1,1,1,0,1,0,1,1,1,4,2,0.0,No Change
106,Private Class,com.android.bluetooth.opp.BluetoothOppTransferActivity.BluetoothTransferContentObserver,1,1,1,0,2,0,2,2,2,11,2,0.0,No Change
107,Anonymous Class,com.android.bluetooth.opp.BluetoothOppTransferHistory.promptClearList.(Anon_1),1,1,1,0,1,0,1,1,1,4,2,0.0,No Change
108,Public Class,com.android.bluetooth.opp.TestActivity,3,1,1,0,1,16,1,1,1,141,2,18.0,Modified
109,Anonymous Class,com.android.bluetooth.opp.TestActivity.(Anon_1),8,1,1,0,1,0,1,1,1,39,2,0.0,Modified
110,Anonymous Class,com.android.bluetooth.opp.TestActivity.(Anon_2),1,1,1,0,1,0,1,1,1,6,2,0.0,Modified
111,Anonymous Class,com.android.bluetooth.opp.TestActivity.(Anon_3),1,1,1,0,1,0,1,1,1,9,2,0.0,Modified
112,Anonymous Class,com.android.bluetooth.opp.TestActivity.(Anon_4),1,1,1,0,1,0,1,1,1,8,2,0.0,Modified
113,Class,com.android.bluetooth.opp.TestTcpServer,1,2,1,0,10,1,10,10,10,79,2,90.0,Modified
114,Class,com.android.bluetooth.opp.TestTcpSessionNotifier,1,1,1,0,3,2,3,3,3,21,1,50.0,No Change
115,Public Class,com.android.bluetooth.pan.BluetoothTetheringNetworkFactory,1,1,1,0,7,6,7,7,3,107,2,71.0,Lines Increased
