,Kind,Name,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodAll,CountDeclMethod,CountDeclMethodPublic,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,Change
697,Public Class,com.android.mail.ui.HelpActivity,4,1,2,0,1,0,1,1,0,23,2,0,No Change
698,Public Interface,com.android.mail.ui.HelpCallback,0,0,0,0,1,0,1,1,0,2,0,0,No Change
699,Public Class,com.android.mail.ui.HierarchicalFolderSelectorAdapter,3,1,2,1,4,1,15,4,3,76,3,25,No Change
700,Public Class,com.android.mail.ui.HtmlConversationTemplates,2,1,4,0,7,0,14,9,8,96,2,80,Lines Increased
701,Public Interface,com.android.mail.ui.HtmlMessage,0,0,0,1,3,0,3,3,3,4,0,0,No Change
702,Public Interface,com.android.mail.ui.ImageCanvas,0,0,1,1,4,0,4,4,0,24,0,0,Lines Increased
703,Public Static Class,com.android.mail.ui.ImageCanvas.Dimensions,1,1,0,0,3,3,3,3,3,19,1,44,Lines Increased
704,Public Interface,com.android.mail.ui.KeyboardNavigationController,0,0,0,1,2,0,2,2,2,3,0,0,No Change
705,Public Interface,com.android.mail.ui.LayoutListener,0,0,0,1,2,0,2,2,0,3,0,0,No Change
706,Public Class,com.android.mail.ui.LeaveBehindData,1,2,2,0,4,3,4,4,3,39,1,25,No Change
707,Anonymous Class,com.android.mail.ui.LeaveBehindData.(Anon_1),1,1,1,0,3,0,3,3,3,13,2,0,No Change
708,Public Class,com.android.mail.ui.LeaveBehindItem,1,3,11,0,25,14,27,27,25,196,2,89,Lines Decreased
709,Public Class,com.android.mail.ui.LicensesActivity,3,1,3,0,2,0,2,2,1,38,2,0,No Change
710,Public Abstract Class,com.android.mail.ui.LimitedMultiSelectDialogFragment,1,1,2,0,6,1,7,7,3,172,2,75,No Change
711,Private Static Class,com.android.mail.ui.LimitedMultiSelectDialogFragment.LimitedMultiSelectAdapter,1,1,0,0,14,5,14,14,14,89,2,75,No Change
712,Public Interface,com.android.mail.ui.LimitedMultiSelectDialogFragment.LimitedMultiSelectDialogListener,0,0,0,0,1,0,1,1,0,3,0,0,No Change
713,Anonymous Class,com.android.mail.ui.LimitedMultiSelectDialogFragment.onCreateDialog.(Anon_1),2,1,2,0,1,0,1,1,1,17,2,0,No Change
714,Anonymous Class,com.android.mail.ui.LimitedMultiSelectDialogFragment.onCreateDialog.(Anon_2),3,1,2,0,1,0,1,1,1,10,2,0,No Change
715,Anonymous Class,com.android.mail.ui.LimitedMultiSelectDialogFragment.onCreateDialog.(Anon_3),1,1,0,0,1,0,1,1,1,5,2,0,No Change
716,Public Class,com.android.mail.ui.MailActivity,1,2,24,0,59,8,65,60,53,336,3,88,Modified
717,Private Static Class,com.android.mail.ui.MailActivity.NdefMessageMaker,2,2,1,0,1,0,2,2,1,24,1,0,No Change
718,Public Abstract Generic Class,com.android.mail.ui.MailAsyncTaskLoader,2,1,0,1,7,1,7,7,3,52,2,50,No Change
720,Public Class,com.android.mail.ui.MailboxSelectionActivity,2,4,9,0,23,11,23,23,11,274,2,85,No Change
721,Anonymous Class,com.android.mail.ui.MailboxSelectionActivity.completeSetupWithAccounts.(Anon_2),1,1,1,0,1,0,1,1,1,5,2,0,No Change
722,Anonymous Class,com.android.mail.ui.MailboxSelectionActivity.setupWithAccounts.(Anon_1),2,1,3,0,1,0,1,1,0,15,2,0,No Change
723,Anonymous Class,com.android.mail.ui.MailboxSelectionActivity.updateAccountList.(Anon_3),1,1,2,0,1,0,1,1,1,9,2,0,No Change
724,Public Class,com.android.mail.ui.MailSwipeRefreshLayout,1,1,0,0,4,1,4,4,4,15,2,50,No Change
725,Public Class,com.android.mail.ui.MiniDrawerView,3,1,6,0,5,8,5,5,4,126,2,67,Lines Increased
726,Private Class,com.android.mail.ui.MiniDrawerView.AccountItem,1,2,4,0,4,3,4,4,4,23,1,50,Class Deleted
727,Private Class,com.android.mail.ui.MiniDrawerView.FolderItem,1,2,3,0,2,2,2,2,2,14,1,25,No Change
728,Anonymous Class,com.android.mail.ui.MiniDrawerView.onFinishInflate.(Anon_1),1,1,2,0,1,0,1,1,1,5,2,0,Class Deleted
729,Public Class,com.android.mail.ui.MultiFoldersSelectionDialog,2,1,10,0,6,2,11,6,4,132,3,41,Lines Increased
730,Anonymous Class,com.android.mail.ui.MultiFoldersSelectionDialog.onCreate.(Anon_1),3,1,9,0,3,0,3,3,3,56,2,0,Lines Increased
731,Public Class,com.android.mail.ui.NestedFolderTeaserView,1,2,10,0,25,21,27,27,18,425,2,93,Lines Decreased
732,Anonymous Class,com.android.mail.ui.NestedFolderTeaserView.(Anon_3),1,1,2,0,1,0,1,1,1,7,2,0,No Change
733,Anonymous Class,com.android.mail.ui.NestedFolderTeaserView.(Anon_4),3,1,8,0,4,0,4,4,3,58,2,0,Lines Increased
734,Anonymous Class,com.android.mail.ui.NestedFolderTeaserView.(Anon_5),3,1,11,0,3,0,3,3,3,64,2,0,No Change
735,Anonymous Class,com.android.mail.ui.NestedFolderTeaserView.attachOnClickListener.(Anon_2),1,1,3,0,1,0,1,1,1,5,2,0,No Change
736,Private Static Class,com.android.mail.ui.NestedFolderTeaserView.FolderHolder,1,1,1,0,8,5,8,8,8,41,1,75,Lines Increased
737,Anonymous Class,com.android.mail.ui.NestedFolderTeaserView.FolderHolder.(Anon_1),1,1,2,0,1,0,1,1,1,5,2,0,No Change
738,Public Class,com.android.mail.ui.OnePaneController,1,1,15,0,31,4,228,33,24,330,2,87,Lines Increased
739,Public Interface,com.android.mail.ui.RecentFolderController,0,0,1,1,3,0,3,3,0,4,0,0,No Change
740,Public Class,com.android.mail.ui.RecentFolderList,2,1,12,0,7,4,7,7,6,133,1,57,Lines Decreased
741,Anonymous Class,com.android.mail.ui.RecentFolderList.(Anon_1),1,1,2,0,1,0,7,1,1,5,3,0,No Change
742,Anonymous Class,com.android.mail.ui.RecentFolderList.(Anon_2),1,1,1,0,1,0,1,1,1,5,2,0,No Change
743,Private Static Class,com.android.mail.ui.RecentFolderList.RecentFolderListEntry,1,2,1,0,2,2,2,2,1,13,1,25,No Change
744,Private Class,com.android.mail.ui.RecentFolderList.StoreRecent,1,1,6,0,2,2,2,2,1,21,2,0,No Change
745,Public Interface,com.android.mail.ui.RestrictedActivity,0,0,1,2,29,0,29,29,0,31,0,0,No Change
746,Public Class,com.android.mail.ui.ScrollNotifyingListView,1,2,2,0,11,1,11,11,10,53,2,72,No Change
747,Private Static Class,com.android.mail.ui.ScrollNotifyingListView.ScrollObservable,2,1,1,0,1,0,1,1,1,8,2,0,No Change
748,Public Class,com.android.mail.ui.SearchActionBarController,2,1,4,0,6,0,39,6,4,61,2,0,Class Deleted
749,Public Class,com.android.mail.ui.SecureConversationViewController,1,4,18,0,19,11,19,19,19,163,1,82,No Change
750,Public Interface,com.android.mail.ui.SecureConversationViewControllerCallbacks,0,0,4,2,13,0,13,13,13,14,0,0,Modified
751,Public Class,com.android.mail.ui.SecureConversationViewFragment,1,2,17,0,24,1,71,25,20,180,3,72,Lines Increased
752,Private Class,com.android.mail.ui.SecureConversationViewFragment.SecureConversationWebViewClient,2,1,7,0,3,0,11,3,3,37,3,0,No Change
753,Public Class,com.android.mail.ui.SeparatedFolderListAdapter,2,1,1,0,8,1,8,8,8,63,2,12,No Change
754,Public Class,com.android.mail.ui.settings.ClearPictureApprovalsDialogFragment,1,2,1,0,3,0,4,4,4,27,2,0,No Change
755,Public Class,com.android.mail.ui.settings.FancySummaryListPreference,1,1,0,0,7,1,7,7,6,30,2,42,No Change
756,Public Class,com.android.mail.ui.settings.GeneralPrefsFragment,2,3,7,0,12,3,15,13,7,161,3,76,Lines Decreased
757,Anonymous Class,com.android.mail.ui.settings.GeneralPrefsFragment.onClick.(Anon_1),1,1,2,0,1,0,1,1,0,11,2,0,Lines Decreased
758,Public Abstract Class,com.android.mail.ui.settings.MailAccountPrefsFragment,0,1,0,0,0,0,2,0,0,2,3,0,No Change
759,Public Class,com.android.mail.ui.settings.MailPreferenceActivity,2,1,6,0,6,2,6,6,3,72,2,75,Lines Increased
760,Private Class,com.android.mail.ui.settings.MailPreferenceActivity.AccountLoaderCallbacks,1,2,3,0,3,0,3,3,3,18,1,0,No Change
761,Public Class,com.android.mail.ui.settings.MailPreferenceFragment,1,1,0,2,2,0,2,2,2,11,2,0,No Change
762,Public Class,com.android.mail.ui.settings.PublicPreferenceActivity,6,1,1,0,1,0,1,1,1,32,2,0,No Change
763,Public Class,com.android.mail.ui.settings.SettingsUtils,2,1,0,0,0,0,1,1,1,9,1,0,No Change
764,Public Class,com.android.mail.ui.ShortcutNameActivity,2,3,0,0,5,3,5,5,3,59,2,60,No Change
765,Public Class,com.android.mail.ui.SingleFolderSelectionDialog,1,1,7,0,4,0,9,4,3,69,3,0,Lines Increased
766,Anonymous Class,com.android.mail.ui.SingleFolderSelectionDialog.onCreate.(Anon_1),2,1,8,0,3,0,3,3,3,38,2,0,Lines Increased
767,Public Class,com.android.mail.ui.SuppressNotificationReceiver,3,1,9,0,5,3,5,5,5,83,2,40,No Change
768,Public Interface,com.android.mail.ui.SwipeableItemView,0,0,1,6,4,0,4,4,4,18,0,0,Modified
769,Public Static Class,com.android.mail.ui.SwipeableItemView.SwipeableView,1,1,0,0,2,1,3,3,2,13,1,33,No Change
770,Public Class,com.android.mail.ui.SwipeableListView,1,3,25,0,33,9,33,33,30,296,2,91,Lines Increased
771,Public Interface,com.android.mail.ui.SwipeableListView.ListItemsRemovedListener,0,0,0,2,1,0,1,1,1,3,0,0,No Change
772,Public Interface,com.android.mail.ui.SwipeableListView.ListItemSwipedListener,0,0,0,1,1,0,1,1,1,3,0,0,No Change
773,Public Interface,com.android.mail.ui.SwipeableListView.SwipeListener,0,0,0,1,2,0,2,2,2,4,0,0,No Change
774,Public Class,com.android.mail.ui.SwipeHelper,3,1,6,0,16,13,19,19,8,355,1,88,Class Deleted
775,Public Interface,com.android.mail.ui.SwipeHelper.Callback,0,0,3,1,9,0,9,9,0,11,0,0,Class Deleted
776,Anonymous Class,com.android.mail.ui.SwipeHelper.dismissChild.(Anon_1),1,1,2,0,1,0,1,1,1,6,2,0,Class Deleted
777,Anonymous Class,com.android.mail.ui.SwipeHelper.dismissChild.(Anon_2),2,1,1,0,1,0,1,1,1,8,2,0,Class Deleted
778,Anonymous Class,com.android.mail.ui.SwipeHelper.snapChild.(Anon_3),2,1,1,0,1,0,1,1,1,8,2,0,Class Deleted
779,Anonymous Class,com.android.mail.ui.SwipeHelper.snapChild.(Anon_4),1,1,2,0,4,0,4,4,4,15,2,0,Class Deleted
780,Public Class,com.android.mail.ui.SystemFolderSelectorAdapter,1,1,1,0,3,0,14,3,2,13,3,0,No Change
781,Public Class,com.android.mail.ui.ThumbnailLoadTask,4,1,4,0,5,3,6,6,2,123,2,55,Lines Increased
782,Public Class,com.android.mail.ui.ToastBarOperation,2,3,1,0,12,5,12,12,12,127,1,56,No Change
783,Anonymous Class,com.android.mail.ui.ToastBarOperation.(Anon_1),1,1,1,0,3,0,3,3,3,13,2,0,No Change
784,Public Class,com.android.mail.ui.TurnAutoSyncOnDialog,1,1,2,0,3,1,5,5,5,66,2,80,No Change
785,Anonymous Class,com.android.mail.ui.TurnAutoSyncOnDialog.onCreateDialog.(Anon_1),4,1,2,0,1,0,1,1,1,16,2,0,No Change
786,Anonymous Class,com.android.mail.ui.TurnAutoSyncOnDialog.onCreateDialog.(Anon_2),2,1,2,0,1,0,1,1,1,7,2,0,No Change
787,Public Interface,com.android.mail.ui.TurnAutoSyncOnDialog.TurnAutoSyncOnDialogListener,0,0,0,0,2,0,2,2,0,4,0,0,No Change
788,Public Class,com.android.mail.ui.TwoPaneController,2,2,18,0,43,6,238,43,33,423,2,92,Lines Increased
789,Class,com.android.mail.ui.TwoPaneLayout,2,2,7,0,25,16,25,25,9,287,2,83,Lines Increased
790,Anonymous Class,com.android.mail.ui.TwoPaneLayout.(Anon_1),1,1,1,0,1,0,1,1,1,5,2,0,Lines Increased
791,Anonymous Class,com.android.mail.ui.TwoPaneLayout.(Anon_2),1,1,1,0,2,0,2,2,2,10,2,0,Class Deleted
792,Public Class,com.android.mail.ui.UiHandler,1,1,2,0,5,3,5,5,5,49,1,26,No Change
793,Anonymous Class,com.android.mail.ui.UiHandler.post.(Anon_1),1,1,1,0,1,0,1,1,1,6,2,0,No Change
794,Anonymous Class,com.android.mail.ui.UiHandler.postDelayed.(Anon_2),1,1,1,0,1,0,1,1,1,6,2,0,No Change
795,Public Interface,com.android.mail.ui.UndoListener,0,0,1,2,1,0,1,1,1,2,0,0,No Change
796,Public Interface,com.android.mail.ui.UpOrBackController,0,0,1,0,2,0,2,2,0,7,0,0,No Change
797,Interface,com.android.mail.ui.UpOrBackController.UpOrBackHandler,0,0,0,0,2,0,2,2,0,4,0,0,No Change
798,Public Class,com.android.mail.ui.UserFolderHierarchicalFolderSelectorAdapter,1,1,1,0,2,0,17,2,1,12,4,0,No Change
799,Public Class,com.android.mail.ui.WaitFragment,1,3,2,0,10,3,11,11,9,82,2,69,No Change
800,Public Class,com.android.mail.ui.WaitFragment,1,3,2,0,10,3,11,11,9,82,2,69,No Change
801,Public Class,com.android.mail.utils.AccountUtils,4,1,4,0,0,0,3,3,3,60,1,0,No Change
802,Public Class,com.android.mail.utils.AttachmentUtils,5,1,4,0,0,0,6,6,5,167,1,83,No Change
803,Public Class,com.android.mail.utils.BitmapUtil,2,1,2,0,1,0,5,5,4,71,1,0,Lines Increased
804,Public Class,com.android.mail.utils.Clock,1,1,0,0,2,0,2,2,1,7,1,0,No Change
805,Public Class,com.android.mail.utils.ConversationViewUtils,1,1,0,0,0,0,1,1,1,12,1,0,No Change
806,Public Class,com.android.mail.utils.ConversationViewUtils,1,1,0,0,0,0,1,1,1,12,1,0,No Change
807,Public Generic Class,com.android.mail.utils.DequeMap,2,1,1,0,5,1,5,5,5,37,1,0,No Change
808,Public Generic Class,com.android.mail.utils.DequeMap,2,1,1,0,5,1,5,5,5,37,1,0,No Change
813,Public Generic Interface,com.android.mail.utils.DequeMap.Visitor,0,0,0,0,1,0,1,1,0,3,0,0,Modified
814,Public Generic Interface,com.android.mail.utils.DequeMap.Visitor,0,0,0,0,1,0,1,1,0,3,0,0,Modified
817,Public Class,com.android.mail.utils.DrawIdler,2,1,2,0,4,5,4,4,3,54,1,65,No Change
818,Public Interface,com.android.mail.utils.DrawIdler.IdleListener,0,0,1,2,1,0,1,1,0,3,0,0,No Change
819,Private Class,com.android.mail.utils.DrawIdler.IdleReader,1,3,1,0,2,0,2,2,2,13,1,0,No Change
820,Public Class,com.android.mail.utils.FolderUri,1,1,0,0,5,2,6,6,5,35,1,66,No Change
821,Public Abstract Class,com.android.mail.utils.FragmentStatePagerAdapter2,3,1,1,1,14,6,14,14,14,159,2,66,No Change
822,Public Class,com.android.mail.utils.HardwareLayerEnabler,1,1,0,0,3,1,3,3,3,13,2,0,No Change
823,Public Class,com.android.mail.utils.HelpUrl,1,1,2,0,1,0,4,4,1,29,1,0,No Change
824,Public Class,com.android.mail.utils.HtmlSanitizer,2,1,2,0,1,0,2,2,1,229,1,0,Lines Increased
825,Anonymous Class,com.android.mail.utils.HtmlSanitizer.(Anon_1),1,1,0,0,1,0,1,1,1,4,2,0,No Change
826,Anonymous Class,com.android.mail.utils.HtmlSanitizer.(Anon_2),4,1,0,0,1,0,1,1,1,21,2,0,No Change
827,Anonymous Class,com.android.mail.utils.HtmlSanitizer.sanitizeHtml.(Anon_3),1,1,1,0,1,0,1,1,1,6,2,0,No Change
828,Public Class,com.android.mail.utils.HtmlUtils,1,1,6,0,0,0,1,1,1,119,1,0,No Change
829,Public Static Class,com.android.mail.utils.HtmlUtils.SpannedConverter,3,2,10,0,7,4,7,7,3,106,1,60,No Change
830,Private Static Class,com.android.mail.utils.HtmlUtils.SpannedConverter.TagWrapper,1,1,1,0,1,2,1,1,0,8,1,0,No Change
831,Public Class,com.android.mail.utils.InputSmoother,2,1,1,0,3,2,3,3,3,45,1,33,No Change
832,Private Static Class,com.android.mail.utils.InputSmoother.Sample,0,1,0,0,0,2,0,0,0,4,1,0,No Change
833,Public Class,com.android.mail.utils.LogTag,1,1,0,0,0,0,2,2,2,8,1,0,No Change
834,Public Class,com.android.mail.utils.LogUtils,1,1,1,0,0,0,24,24,22,156,1,91,No Change
835,Public Generic Class,com.android.mail.utils.LruCache,1,1,0,0,7,1,7,7,5,29,2,71,No Change
838,Public Class,com.android.mail.utils.MailObservable,1,1,2,0,3,1,3,3,3,20,2,0,No Change
839,Public Class,com.android.mail.utils.MatrixCursorWithCachedColumns,1,1,0,4,3,1,3,3,3,21,2,33,Modified
840,Public Class,com.android.mail.utils.MatrixCursorWithExtra,1,1,0,0,2,1,5,2,2,10,3,0,No Change
841,Public Class,com.android.mail.utils.MimeType,3,1,3,0,0,0,5,5,4,77,1,0,Lines Increased
842,Public Class,com.android.mail.utils.NotificationActionUtils,2,1,16,0,0,0,20,20,12,589,1,95,Lines Increased
843,Public Static Class,com.android.mail.utils.NotificationActionUtils.NotificationAction,1,2,5,0,16,11,16,16,15,127,1,73,No Change
844,Anonymous Class,com.android.mail.utils.NotificationActionUtils.NotificationAction.(Anon_2),1,1,1,0,3,0,3,3,3,14,2,0,No Change
845,Anonymous Class,com.android.mail.utils.NotificationActionUtils.NotificationActionType.(Anon_1),1,2,3,0,1,0,1,1,1,6,1,0,No Change
846,Private Interface,com.android.mail.utils.NotificationActionUtils.NotificationActionType.ActionToggler,0,0,3,1,1,0,1,1,0,3,0,0,No Change
847,Public Generic Class,com.android.mail.utils.ObjectCache,1,1,1,0,3,3,3,3,3,30,1,22,No Change
848,Public Generic Interface,com.android.mail.utils.ObjectCache.Callback,0,0,0,1,2,0,2,2,0,4,0,0,No Change
851,Public Generic Class,com.android.mail.utils.ObservableSparseArrayCompat,1,1,0,0,12,1,12,12,11,56,2,66,No Change
853,Public Class,com.android.mail.utils.SparseLongArray,1,2,0,0,16,3,17,17,15,122,1,43,No Change
854,Public Class,com.android.mail.utils.StorageLowState,2,1,1,0,1,0,4,4,3,34,1,50,No Change
855,Public Interface,com.android.mail.utils.StorageLowState.LowStorageHandler,0,0,0,0,2,0,2,2,0,4,0,0,No Change
856,Public Class,com.android.mail.utils.StringUtils,2,1,0,0,0,0,2,2,2,18,1,0,No Change
857,Public Class,com.android.mail.utils.StyleUtils,1,1,1,0,0,0,2,2,2,16,1,0,Lines Increased
858,Public Class,com.android.mail.utils.Throttle,2,1,3,0,10,10,10,10,8,104,1,80,No Change
859,Private Class,com.android.mail.utils.Throttle.MyTimerTask,1,1,2,0,2,1,2,2,2,22,2,50,No Change
860,Private Class,com.android.mail.utils.Throttle.MyTimerTask.HandlerRunnable,3,2,2,0,1,0,1,1,1,10,1,0,No Change
861,Public Class,com.android.mail.utils.Utils,2,1,21,0,0,0,68,68,63,636,1,98,Lines Decreased
862,Private Static Class,com.android.mail.utils.Utils.MarkConversationCursorVisibleTask,2,1,3,0,2,3,2,2,1,26,2,0,No Change
863,Public Class,com.android.mail.utils.VeiledAddressMatcher,1,1,2,0,4,4,5,5,3,45,1,65,No Change
864,Anonymous Class,com.android.mail.utils.VeiledAddressMatcher.(Anon_1),1,1,3,0,1,0,7,1,1,5,3,0,No Change
865,Public Class,com.android.mail.utils.ViewUtils,1,1,1,0,0,0,4,4,4,18,1,0,Lines Increased
866,Public Class,com.android.mail.widget.WidgetConversationListItemViewBuilder,3,1,3,0,2,1,3,3,2,124,1,38,Lines Increased
867,Public Class,com.android.mail.widget.WidgetConversationListItemViewBuilder,3,1,3,0,2,1,3,3,2,124,1,38,Lines Increased
868,Protected Static Class,com.android.mail.widget.WidgetConversationListItemViewBuilder.WidgetFolderDisplayer,2,1,3,0,3,0,7,4,3,41,2,0,Lines Increased
869,Protected Static Class,com.android.mail.widget.WidgetConversationListItemViewBuilder.WidgetFolderDisplayer,2,1,3,0,3,0,7,4,3,41,2,0,Lines Increased
870,Public Class,com.android.mail.widget.WidgetProvider,1,1,0,0,1,0,1,1,0,4,2,0,Modified
871,Public Class,com.android.mail.widget.WidgetService,1,1,8,0,4,0,7,7,5,404,2,0,Lines Increased
872,Protected Static Class,com.android.mail.widget.WidgetService.MailFactory,2,3,15,0,14,20,16,16,11,309,1,79,Modified
873,Private Class,com.android.mail.widget.WidgetService.MailFactory.FolderUpdateHandler,1,1,1,0,2,0,2,2,1,11,2,0,Modified
874,Public Class,com.google.android.mail.common.base.ByteArrays,1,1,0,0,1,0,2,2,1,10,1,0,No Change
875,Public Abstract Class,com.google.android.mail.common.base.CharEscaper,3,1,2,5,4,0,8,5,2,81,2,0,No Change
876,Anonymous Class,com.google.android.mail.common.base.CharEscaper.escape.(Anon_1),1,1,1,0,3,0,3,3,3,20,2,0,No Change
877,Public Class,com.google.android.mail.common.base.CharEscaperBuilder,1,1,2,0,5,2,5,5,5,50,1,50,No Change
878,Private Static Class,com.google.android.mail.common.base.CharEscaperBuilder.CharArrayDecorator,2,1,0,0,3,2,11,3,1,21,3,16,No Change
879,Public Class,com.google.android.mail.common.base.CharEscapers,1,1,9,0,1,0,19,19,17,595,1,0,No Change
880,Anonymous Class,com.google.android.mail.common.base.CharEscapers.(Anon_1),1,1,1,0,3,0,11,3,2,31,3,0,No Change
881,Anonymous Class,com.google.android.mail.common.base.CharEscapers.(Anon_1).escape.(Anon_2),1,1,2,0,3,0,3,3,3,16,2,0,No Change
882,Anonymous Class,com.google.android.mail.common.base.CharEscapers.(Anon_3),2,1,1,0,1,0,9,1,0,17,3,0,No Change
883,Private Static Class,com.google.android.mail.common.base.CharEscapers.FallThroughCharEscaper,1,1,0,0,2,2,10,2,1,16,3,0,No Change
884,Private Static Abstract Class,com.google.android.mail.common.base.CharEscapers.FastCharEscaper,2,1,0,3,2,4,10,2,2,23,3,0,No Change
885,Private Static Class,com.google.android.mail.common.base.CharEscapers.HtmlCharEscaper,4,1,1,0,2,0,12,2,1,34,4,0,No Change
886,Private Static Class,com.google.android.mail.common.base.CharEscapers.HtmlEscaperHolder,0,1,3,0,0,0,0,0,0,258,1,0,No Change
887,Private Static Class,com.google.android.mail.common.base.CharEscapers.JavaCharEscaper,3,1,1,0,2,0,12,2,1,37,4,0,No Change
888,Private Static Class,com.google.android.mail.common.base.CharEscapers.JavascriptCharEscaper,3,1,1,0,2,0,12,2,1,36,4,0,No Change
889,Public Abstract Class,com.google.android.mail.common.base.Escaper,1,1,1,0,3,1,3,3,3,12,1,0,Modified
890,Public Abstract Class,com.google.android.mail.common.base.Escaper,1,1,1,2,3,1,3,3,3,12,1,0,Modified
891,Anonymous Class,com.google.android.mail.common.base.Escaper.(Anon_1),1,2,1,0,1,0,1,1,1,4,1,0,No Change
892,Anonymous Class,com.google.android.mail.common.base.Escaper.(Anon_1),1,2,1,0,1,0,1,1,1,4,1,0,No Change
893,Public Generic Interface,com.google.android.mail.common.base.Function,0,0,0,2,2,0,2,2,0,3,0,0,No Change
896,Public Class,com.google.android.mail.common.base.PercentEscaper,4,1,1,0,4,2,15,5,2,137,3,40,No Change
897,Class,com.google.android.mail.common.base.Platform,1,1,0,0,1,0,4,4,0,17,1,0,Modified
898,Anonymous Class,com.google.android.mail.common.base.Platform.(Anon_1),1,1,0,0,1,0,1,1,0,5,2,0,No Change
899,Public Class,com.google.android.mail.common.base.Preconditions,2,1,0,0,1,0,19,19,14,134,1,0,No Change
903,Public Generic Interface,com.google.android.mail.common.base.Predicate,0,0,0,0,2,0,2,2,0,3,0,0,Modified
905,Public Class,com.google.android.mail.common.base.Splitter,1,1,2,0,6,3,12,12,10,201,1,80,Modified
906,Private Static Abstract Generic Class,com.google.android.mail.common.base.Splitter.AbstractIterator,1,2,2,1,6,2,6,6,3,42,1,40,No Change
908,Anonymous Class,com.google.android.mail.common.base.Splitter.fixedLength.(Anon_7),1,2,2,0,1,0,1,1,1,13,1,0,No Change
909,Anonymous Class,com.google.android.mail.common.base.Splitter.fixedLength.(Anon_7).iterator.(Anon_8),1,1,1,0,2,0,12,2,2,8,3,0,No Change
910,Anonymous Class,com.google.android.mail.common.base.Splitter.on.(Anon_1),1,2,2,0,1,0,1,1,1,12,1,0,No Change
911,Anonymous Class,com.google.android.mail.common.base.Splitter.on.(Anon_1).iterator.(Anon_2),1,1,1,0,2,0,12,2,0,7,3,0,Modified
912,Anonymous Class,com.google.android.mail.common.base.Splitter.on.(Anon_3),1,2,2,0,1,0,1,1,1,23,1,0,No Change
913,Anonymous Class,com.google.android.mail.common.base.Splitter.on.(Anon_3).iterator.(Anon_4),2,1,1,0,2,0,12,2,2,18,3,0,No Change
914,Anonymous Class,com.google.android.mail.common.base.Splitter.on.(Anon_5),1,2,2,0,1,0,1,1,1,13,1,0,No Change
915,Anonymous Class,com.google.android.mail.common.base.Splitter.on.(Anon_5).iterator.(Anon_6),1,1,1,0,2,0,12,2,2,7,3,0,No Change
916,Anonymous Class,com.google.android.mail.common.base.Splitter.split.(Anon_9),1,1,2,0,1,0,1,1,1,4,2,0,No Change
917,Private Static Abstract Class,com.google.android.mail.common.base.Splitter.SplittingIterator,3,1,1,4,4,4,10,4,0,39,2,12,Modified
918,Private Interface,com.google.android.mail.common.base.Splitter.Strategy,0,0,1,4,1,0,1,1,0,3,0,0,No Change
919,Public Class,com.google.android.mail.common.base.Strings,2,1,1,0,1,0,7,7,6,44,1,0,No Change
920,Public Class,com.google.android.mail.common.base.StringUtil,3,1,9,0,1,1,112,112,98,1742,1,100,Modified
925,Private Static Class,com.google.android.mail.common.base.StringUtil.UnicodeSetBuilder,1,1,0,0,3,1,3,3,0,16,1,0,No Change
926,Public Abstract Class,com.google.android.mail.common.base.UnicodeEscaper,4,1,2,1,5,0,10,7,2,167,2,0,No Change
927,Anonymous Class,com.google.android.mail.common.base.UnicodeEscaper.escape.(Anon_1),3,1,2,0,5,1,5,5,3,66,2,40,No Change
928,Public Class,com.google.android.mail.common.base.X,1,1,0,0,1,0,3,3,2,10,1,0,No Change
929,Public Class,com.google.android.mail.common.html.parser.HTML,0,1,0,0,0,0,0,0,0,118,1,0,No Change
930,Public Static Class,com.google.android.mail.common.html.parser.HTML.Attribute,1,1,2,0,8,3,8,8,8,50,1,58,No Change
931,Public Static Class,com.google.android.mail.common.html.parser.HTML.Element,1,1,3,0,11,6,11,11,11,67,1,77,No Change
932,Public Class,com.google.android.mail.common.html.parser.HTML4,1,1,5,0,0,0,12,12,5,304,1,0,No Change
933,Anonymous Class,com.google.android.mail.common.html.parser.HTML4.(Anon_1),1,2,3,0,2,0,2,2,2,7,1,0,No Change
934,Public Class,com.google.android.mail.common.html.parser.HtmlDocument,1,1,15,0,8,1,21,21,21,702,1,66,No Change
935,Public Static Class,com.google.android.mail.common.html.parser.HtmlDocument.Builder,1,2,6,0,10,3,10,10,10,36,1,80,No Change
936,Public Static Class,com.google.android.mail.common.html.parser.HtmlDocument.CDATA,1,1,0,0,3,0,23,3,2,13,4,0,No Change
937,Public Static Class,com.google.android.mail.common.html.parser.HtmlDocument.Comment,1,1,1,0,6,1,13,6,6,25,2,16,No Change
938,Public Static Class,com.google.android.mail.common.html.parser.HtmlDocument.DebugPrinter,1,2,5,0,8,1,8,8,7,42,1,50,Modified
939,Public Static Class,com.google.android.mail.common.html.parser.HtmlDocument.EndTag,1,1,3,0,8,2,15,8,7,41,2,56,No Change
940,Private Static Class,com.google.android.mail.common.html.parser.HtmlDocument.EscapedText,1,1,1,0,2,2,20,2,1,14,3,25,No Change
941,Public Interface,com.google.android.mail.common.html.parser.HtmlDocument.Filter,0,0,4,0,6,0,6,6,0,8,0,0,No Change
