,Kind,Name,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodAll,CountDeclMethod,CountDeclMethodPublic,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,Change
172,Static Class,com.android.settings.applications.RunningState.MergedItem,5,1,4,0,5,7,7,5,1,103,2,60,No Change
173,Interface,com.android.settings.applications.RunningState.OnRefreshUiListener,0,0,0,2,1,0,1,1,1,6,0,0,No Change
174,Static Class,com.android.settings.applications.RunningState.ProcessItem,5,1,3,0,6,14,8,6,1,184,2,86,No Change
175,Static Class,com.android.settings.applications.RunningState.ServiceItem,1,1,1,0,1,4,3,1,1,9,2,100,No Change
176,Class,com.android.settings.applications.RunningState.ServiceProcessComparator,11,2,3,0,1,0,1,1,1,19,1,0,No Change
177,Static Class,com.android.settings.applications.RunningState.UserState,0,1,0,0,0,3,0,0,0,5,1,0,No Change
178,Public Class,com.android.settings.ApplicationSettings,2,1,0,0,6,2,41,6,2,88,3,66,Lines Increased
179,Anonymous Class,com.android.settings.ApplicationSettings.onCreate.(Anon_1),1,1,1,0,1,0,1,1,1,6,2,0,No Change
180,Public Class,com.android.settings.AppListPreference,3,1,1,0,3,1,3,3,2,69,2,33,Lines Increased
181,Public Class,com.android.settings.AppListPreference.AppArrayAdapter,1,1,0,0,2,2,2,2,2,23,2,0,No Change
182,Public Class,com.android.settings.AppPicker,1,1,2,0,4,1,4,4,0,86,2,50,Lines Increased
183,Anonymous Class,com.android.settings.AppPicker.(Anon_1),1,1,1,0,1,1,1,1,1,6,2,0,No Change
184,Public Class,com.android.settings.AppPicker.AppListAdapter,3,1,3,0,2,2,2,2,2,45,2,25,Lines Increased
185,Class,com.android.settings.AppPicker.MyApplicationInfo,0,1,0,0,0,2,0,0,0,4,1,0,No Change
186,Public Generic Class,com.android.settings.AppWidgetLoader,3,1,2,0,5,3,5,5,1,107,1,60,Lines Decreased
187,Anonymous Class,com.android.settings.AppWidgetLoader.getItems.(Anon_1),1,1,2,0,1,1,1,1,1,5,2,0,No Change
189,Public Generic Interface,com.android.settings.AppWidgetLoader.ItemConstructor,0,0,0,1,1,0,1,1,0,3,0,0,No Change
191,Interface,com.android.settings.AppWidgetLoader.LabelledItem,0,0,0,2,1,0,1,1,0,3,0,0,No Change
192,Public Class,com.android.settings.AppWidgetPickActivity,3,2,3,0,5,5,11,5,3,100,3,56,Lines Decreased
193,Public Class,com.android.settings.BandMode,3,1,1,0,6,7,6,6,0,140,2,69,Lines Decreased
194,Anonymous Class,com.android.settings.BandMode.(Anon_1),2,1,2,0,1,0,1,1,1,12,2,0,No Change
195,Anonymous Class,com.android.settings.BandMode.(Anon_2),4,1,1,0,1,0,1,1,1,19,2,0,No Change
196,Private Static Class,com.android.settings.BandMode.BandListItem,1,1,1,0,3,1,3,3,3,13,1,0,No Change
197,Public Class,com.android.settings.BatteryInfo,1,1,0,0,5,14,5,5,3,120,2,74,Class Deleted
198,Anonymous Class,com.android.settings.BatteryInfo.(Anon_1),2,1,1,0,1,0,1,1,1,10,2,0,Class Deleted
199,Anonymous Class,com.android.settings.BatteryInfo.(Anon_2),13,1,2,0,1,0,1,1,1,54,2,0,Class Deleted
200,Class,com.android.settings.bluetooth.A2dpProfile,2,2,5,0,18,5,18,18,15,149,1,87,Class Deleted
201,Private Class,com.android.settings.bluetooth.A2dpProfile.A2dpServiceListener,3,2,3,0,2,0,2,2,2,23,1,0,Class Deleted
202,Interface,com.android.settings.bluetooth.BluetoothCallback,0,0,1,1,5,0,5,5,0,7,0,0,Class Deleted
203,Class,com.android.settings.bluetooth.BluetoothDeviceFilter,1,1,8,0,1,0,2,2,0,102,1,0,Class Deleted
204,Private Static Class,com.android.settings.bluetooth.BluetoothDeviceFilter.AllFilter,1,2,0,0,1,0,1,1,1,5,1,0,Class Deleted
205,Private Static Class,com.android.settings.bluetooth.BluetoothDeviceFilter.AudioFilter,6,1,2,0,1,0,3,1,0,19,2,0,Class Deleted
206,Private Static Class,com.android.settings.bluetooth.BluetoothDeviceFilter.BondedDeviceFilter,1,2,0,0,1,0,1,1,1,5,1,0,Class Deleted
207,Private Static Abstract Class,com.android.settings.bluetooth.BluetoothDeviceFilter.ClassUuidFilter,1,2,0,4,2,0,2,2,1,6,1,0,Class Deleted
208,Interface,com.android.settings.bluetooth.BluetoothDeviceFilter.Filter,0,0,0,4,1,0,1,1,0,3,0,0,Class Deleted
209,Private Static Class,com.android.settings.bluetooth.BluetoothDeviceFilter.NapFilter,3,1,0,0,1,0,3,1,0,12,2,0,Class Deleted
210,Private Static Class,com.android.settings.bluetooth.BluetoothDeviceFilter.PanuFilter,3,1,0,0,1,0,3,1,0,12,2,0,Class Deleted
211,Private Static Class,com.android.settings.bluetooth.BluetoothDeviceFilter.TransferFilter,3,1,0,0,1,0,3,1,0,12,2,0,Class Deleted
212,Private Static Class,com.android.settings.bluetooth.BluetoothDeviceFilter.UnbondedDeviceFilter,1,2,0,0,1,0,1,1,1,5,1,0,Class Deleted
213,Public Class,com.android.settings.bluetooth.BluetoothDevicePreference,3,3,9,0,15,3,15,15,7,215,2,70,Lines Decreased
214,Anonymous Class,com.android.settings.bluetooth.BluetoothDevicePreference.askDisconnect.(Anon_1),1,1,2,0,1,0,1,1,1,4,2,0,Modified
215,Class,com.android.settings.bluetooth.BluetoothDiscoverableEnabler,2,2,3,0,13,10,14,14,3,209,1,77,Lines Decreased
216,Anonymous Class,com.android.settings.bluetooth.BluetoothDiscoverableEnabler.(Anon_1),3,1,1,0,1,0,1,1,1,11,2,0,No Change
217,Anonymous Class,com.android.settings.bluetooth.BluetoothDiscoverableEnabler.(Anon_2),1,1,1,0,1,0,1,1,1,4,2,0,No Change
218,Public Class,com.android.settings.bluetooth.BluetoothDiscoverableTimeoutReceiver,2,1,1,0,1,0,3,3,1,44,2,0,Class Deleted
219,Public Class,com.android.settings.bluetooth.BluetoothDiscoveryReceiver,2,1,1,0,1,0,1,1,1,12,2,0,Lines Decreased
220,Public Class,com.android.settings.bluetooth.BluetoothEnabler,2,2,4,0,9,8,9,9,6,124,1,61,Modified
221,Anonymous Class,com.android.settings.bluetooth.BluetoothEnabler.(Anon_1),2,1,3,0,1,0,1,1,1,11,2,0,No Change
222,Anonymous Class,com.android.settings.bluetooth.BluetoothEnabler.(Anon_2),1,1,1,0,1,0,1,1,1,6,2,0,No Change
223,Class,com.android.settings.bluetooth.BluetoothEventManager,1,1,16,0,9,9,10,10,0,285,1,76,Class Deleted
