,Kind,Name,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodAll,CountDeclMethod,CountDeclMethodPublic,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,Change
105,Public Class,com.android.email.activity.setup.DebugFragment,2,3,4,0,5,1,5,5,4,75,2,60,Lines Increased
106,Public Class,com.android.email.activity.setup.DuplicateAccountDialogFragment,1,1,1,0,3,0,4,4,4,38,2,0,No Change
107,Public Interface,com.android.email.activity.setup.DuplicateAccountDialogFragment.Callback,0,0,0,1,1,0,1,1,0,3,0,0,No Change
108,Public Class,com.android.email.activity.setup.EditQuickResponseDialog,2,1,0,0,4,2,5,5,5,92,2,50,No Change
109,Anonymous Class,com.android.email.activity.setup.EditQuickResponseDialog.onCreateDialog.(Anon_1),1,1,1,0,3,0,3,3,3,9,2,0,No Change
110,Anonymous Class,com.android.email.activity.setup.EditQuickResponseDialog.onCreateDialog.(Anon_2),2,1,1,0,1,0,1,1,1,12,2,0,No Change
111,Anonymous Class,com.android.email.activity.setup.EditQuickResponseDialog.onCreateDialog.(Anon_3),1,1,1,0,1,0,1,1,1,5,2,0,No Change
112,Public Class,com.android.email.activity.setup.EmailPreferenceActivity,2,1,3,0,12,5,12,12,10,149,2,84,Modified
113,Public Class,com.android.email.activity.setup.ForwardingIntent,1,1,0,0,1,0,1,1,1,6,2,0,Class Deleted
114,Public Class,com.android.email.activity.setup.GeneralPreferences,1,1,0,0,3,0,3,3,2,22,2,0,No Change
115,Public Class,com.android.email.activity.setup.HeadlessAccountSettingsLoader,1,1,1,0,1,0,3,3,3,46,2,0,Lines Decreased
116,Private Class,com.android.email.activity.setup.HeadlessAccountSettingsLoader.LoadAccountIncomingSettingsAsyncTask,1,1,1,0,3,2,3,3,0,22,2,16,No Change
117,Public Class,com.android.email.activity.setup.MailboxSettings,2,1,2,0,4,3,6,6,4,304,2,77,Lines Increased
118,Private Class,com.android.email.activity.setup.MailboxSettings.MailboxSettingsFolderLoaderCallbacks,2,2,1,0,3,0,3,3,3,27,1,0,No Change
119,Public Static Class,com.android.email.activity.setup.MailboxSettings.MailboxSettingsFragment,1,1,2,0,7,5,8,8,4,185,2,57,No Change
120,Anonymous Class,com.android.email.activity.setup.MailboxSettings.MailboxSettingsFragment.(Anon_1),1,1,1,0,1,0,1,1,1,7,2,0,No Change
121,Private Static Class,com.android.email.activity.setup.MailboxSettings.MailboxSettingsFragment.MailboxLoader,1,1,0,0,3,1,3,3,1,39,2,33,No Change
122,Private Class,com.android.email.activity.setup.MailboxSettings.MailboxSettingsFragment.MailboxLoaderCallbacks,2,2,2,0,3,0,3,3,3,28,1,0,No Change
123,Anonymous Class,com.android.email.activity.setup.MailboxSettings.MailboxSettingsFragment.saveToDatabase.(Anon_2),3,1,1,0,1,0,1,1,0,16,2,0,No Change
124,Public Class,com.android.email.activity.setup.OAuthAuthenticationActivity,1,2,4,0,5,3,5,5,4,138,2,73,Modified
125,Private Class,com.android.email.activity.setup.OAuthAuthenticationActivity.MyWebViewClient,4,1,1,0,1,0,1,1,1,31,2,0,No Change
126,Private Static Class,com.android.email.activity.setup.OAuthAuthenticationActivity.OAuthTokenLoader,2,1,2,0,3,2,3,3,2,26,2,33,Modified
127,Public Class,com.android.email.activity.setup.PolicyListPreference,1,1,0,0,3,0,3,3,2,14,2,0,No Change
128,Public Class,com.android.email.activity.setup.SecurityRequiredDialogFragment,1,1,1,0,3,0,4,4,4,54,2,0,No Change
129,Public Interface,com.android.email.activity.setup.SecurityRequiredDialogFragment.Callback,0,0,0,2,1,0,1,1,0,3,0,0,No Change
130,Anonymous Class,com.android.email.activity.setup.SecurityRequiredDialogFragment.onCreateDialog.(Anon_1),1,1,1,0,1,0,1,1,1,7,2,0,No Change
131,Anonymous Class,com.android.email.activity.setup.SecurityRequiredDialogFragment.onCreateDialog.(Anon_2),1,1,0,0,1,0,1,1,1,5,2,0,No Change
132,Public Class,com.android.email.activity.setup.SetupDataFragment,1,2,2,0,28,10,28,28,28,205,2,76,Lines Decreased
133,Anonymous Class,com.android.email.activity.setup.SetupDataFragment.(Anon_1),1,1,1,0,2,0,2,2,2,9,2,0,No Change
134,Public Interface,com.android.email.activity.setup.SetupDataFragment.SetupDataContainer,0,0,1,1,1,0,1,1,1,3,0,0,No Change
135,Public Class,com.android.email.activity.setup.SpinnerOption,1,1,0,0,2,2,3,3,3,21,1,33,No Change
136,Public Class,com.android.email.activity.UiUtilities,1,1,0,0,1,0,8,8,6,57,1,0,Lines Decreased
138,Public Class,com.android.email.AttachmentInfo,2,1,1,0,10,10,10,10,9,152,1,74,Class Deleted
139,Public Class,com.android.email.data.ClosingMatrixCursor,1,1,0,0,2,1,2,2,2,14,2,0,No Change
140,Public Class,com.android.email.EmailAddressValidator,1,2,0,0,2,0,2,2,2,10,1,0,No Change
141,Public Class,com.android.email.EmailApplication,0,1,1,0,0,0,0,0,0,27,2,0,Lines Increased
142,Anonymous Class,com.android.email.EmailApplication.(Anon_1),1,1,1,0,1,0,1,1,1,5,2,0,No Change
143,Anonymous Class,com.android.email.EmailApplication.(Anon_2),1,1,0,0,1,0,1,1,1,12,2,0,No Change
144,Anonymous Class,com.android.email.EmailApplication.(Anon_2).createInlineAttachmentViewIntentBuilder.(Anon_3),1,1,0,0,1,0,1,1,1,6,2,0,No Change
145,Public Class,com.android.email.EmailConnectivityManager,2,1,1,0,10,8,12,12,12,122,2,81,Class Deleted
146,Public Class,com.android.email.EmailIntentService,1,1,1,0,2,0,2,2,1,14,2,0,Class Deleted
147,Public Class,com.android.email.FixedLengthInputStream,1,1,0,0,7,3,7,7,7,47,2,38,Class Deleted
148,Public Class,com.android.email.LegacyConversions,5,1,0,0,0,0,10,10,7,330,1,0,Class Deleted
149,Public Class,com.android.email.mail.internet.AuthenticationCache,1,1,3,0,7,2,8,8,3,116,1,70,Class Deleted
150,Private Class,com.android.email.mail.internet.AuthenticationCache.CacheEntry,1,1,0,0,1,5,1,1,0,15,1,0,Class Deleted
151,Public Class,com.android.email.mail.internet.EmailHtmlUtil,9,1,0,0,0,0,1,1,1,34,1,0,No Change
152,Public Class,com.android.email.mail.internet.OAuthAuthenticator,3,1,2,0,5,1,5,5,3,130,1,60,Class Deleted
153,Public Static Class,com.android.email.mail.internet.OAuthAuthenticator.AuthenticationResult,2,1,0,0,2,3,2,2,2,17,1,0,Class Deleted
154,Public Abstract Class,com.android.email.mail.Sender,3,1,0,1,3,0,7,7,5,64,1,0,Class Deleted
155,Public Abstract Class,com.android.email.mail.Store,1,1,4,3,7,5,12,12,9,100,1,96,Class Deleted
156,Public Class,com.android.email.mail.store.imap.ImapConstants,1,1,1,0,1,0,1,1,0,78,1,0,Class Deleted
157,Public Abstract Class,com.android.email.mail.store.imap.ImapElement,1,1,0,3,7,1,7,7,5,41,1,25,Class Deleted
158,Anonymous Class,com.android.email.mail.store.imap.ImapElement.(Anon_1),1,1,0,0,5,0,12,5,5,16,2,0,Class Deleted
159,Public Class,com.android.email.mail.store.imap.ImapList,2,1,1,2,21,1,28,21,18,130,2,61,Class Deleted
160,Anonymous Class,com.android.email.mail.store.imap.ImapList.(Anon_1),1,1,0,0,2,0,30,2,1,6,3,0,Class Deleted
161,Public Class,com.android.email.mail.store.imap.ImapMemoryLiteral,1,1,1,0,5,1,25,5,4,34,3,0,Class Deleted
162,Public Class,com.android.email.mail.store.imap.ImapResponse,1,1,2,0,13,2,42,14,12,82,3,75,Class Deleted
163,Public Class,com.android.email.mail.store.imap.ImapResponseParser,3,1,13,0,16,6,17,17,3,265,1,87,Class Deleted
164,Public Static Class,com.android.email.mail.store.imap.ImapResponseParser.ByeException,1,1,0,0,1,0,1,1,1,6,2,0,Class Deleted
165,Public Class,com.android.email.mail.store.imap.ImapSimpleString,1,1,0,0,5,1,25,5,4,23,3,0,Class Deleted
166,Public Abstract Class,com.android.email.mail.store.imap.ImapString,2,1,0,5,13,3,20,13,13,99,2,83,Class Deleted
167,Anonymous Class,com.android.email.mail.store.imap.ImapString.(Anon_1),1,1,0,0,4,0,24,4,4,12,3,0,Class Deleted
168,Public Class,com.android.email.mail.store.imap.ImapTempFileLiteral,1,1,2,0,7,2,27,7,5,61,3,57,Class Deleted
169,Public Class,com.android.email.mail.store.imap.ImapUtility,4,1,0,0,0,0,3,3,3,54,1,0,Class Deleted
170,Class,com.android.email.mail.store.ImapConnection,3,1,13,0,27,9,27,27,0,350,1,84,Class Deleted
171,Class,com.android.email.mail.store.ImapFolder,4,1,13,0,39,8,42,42,26,902,2,85,Class Deleted
172,Public Class,com.android.email.mail.store.ImapStore,2,1,10,0,19,4,39,27,6,364,2,88,Class Deleted
173,Static Class,com.android.email.mail.store.ImapStore.ImapException,1,1,0,0,3,2,3,3,3,16,2,33,Class Deleted
174,Static Class,com.android.email.mail.store.ImapStore.ImapMessage,1,1,1,0,5,0,5,5,4,21,2,0,Class Deleted
175,Public Class,com.android.email.mail.store.Pop3Store,1,1,2,0,5,2,18,6,4,563,2,95,Class Deleted
176,Class,com.android.email.mail.store.Pop3Store.Pop3Capabilities,1,1,0,0,1,1,1,1,1,7,1,0,Class Deleted
177,Public Class,com.android.email.mail.store.Pop3Store.Pop3Folder,2,1,8,0,34,6,34,34,29,452,2,88,Class Deleted
178,Class,com.android.email.mail.store.Pop3Store.Pop3Folder.UidlParser,4,1,0,0,3,4,3,3,3,57,1,25,Class Deleted
179,Public Static Class,com.android.email.mail.store.Pop3Store.Pop3Message,1,1,1,0,4,0,4,4,4,19,2,0,Class Deleted
180,Class,com.android.email.mail.store.Pop3Store.Pop3ResponseInputStream,2,1,0,0,2,3,2,2,2,25,2,33,Class Deleted
181,Public Class,com.android.email.mail.store.ServiceStore,1,1,1,0,4,1,17,5,4,34,2,40,Class Deleted
182,Public Class,com.android.email.mail.transport.DiscourseLogger,2,1,0,0,8,4,8,8,4,67,1,65,Class Deleted
183,Public Class,com.android.email.mail.transport.MailTransport,2,1,1,0,18,6,19,19,18,181,1,71,Class Deleted
184,Public Class,com.android.email.mail.transport.SmtpSender,3,1,3,0,11,6,19,12,6,211,2,76,Modified
185,Public Class,com.android.email.mail.transport.StatusOutputStream,2,1,0,0,2,1,2,2,2,16,2,50,No Change
186,Public Class,com.android.email.NotificationController,2,1,7,0,17,5,27,27,14,540,1,88,Class Deleted
187,Private Static Class,com.android.email.NotificationController.AccountContentObserver,4,1,1,0,2,1,2,2,2,39,2,0,Class Deleted
188,Anonymous Class,com.android.email.NotificationController.cancelSecurityNeededNotification.(Anon_3),2,1,1,0,1,0,1,1,1,15,2,0,Class Deleted
189,Anonymous Class,com.android.email.NotificationController.ensureHandlerExists.(Anon_2),3,1,1,0,1,0,1,1,1,18,2,0,Class Deleted
190,Private Static Class,com.android.email.NotificationController.MessageContentObserver,1,1,1,0,2,2,2,2,2,14,2,0,Class Deleted
191,Private Static Class,com.android.email.NotificationController.NotificationThread,1,2,0,0,3,2,3,3,3,28,1,16,Class Deleted
192,Anonymous Class,com.android.email.NotificationController.watchForMessages.(Anon_1),2,1,2,0,1,0,1,1,1,11,2,0,Class Deleted
193,Public Class,com.android.email.PeekableInputStream,1,1,0,0,6,3,6,6,6,48,2,33,Class Deleted
194,Public Class,com.android.email.Preferences,1,1,0,0,26,1,30,30,28,171,1,51,Class Deleted
195,Public Class,com.android.email.preferences.EmailPreferenceMigrator,9,1,1,0,1,0,2,2,0,128,2,0,Modified
196,Public Class,com.android.email.provider.AccountBackupRestore,1,1,1,0,0,0,1,1,1,6,1,0,Class Deleted
197,Public Class,com.android.email.provider.AccountReconciler,5,1,4,0,0,0,6,6,1,156,1,0,Class Deleted
198,Public Class,com.android.email.provider.AttachmentProvider,3,1,0,0,8,0,10,10,8,222,2,0,Class Deleted
199,Public Class,com.android.email.provider.ContentCache,2,1,6,0,20,7,24,24,16,525,1,82,Class Deleted
